transaction_id,user_id,device_id,amount,timestamp,day_of_week,location,recipient_id,merchant_category,merchant_name
f59fdfab-1b7e-49e3-9c01-41a103ad809d,user_16,device_4,1437.98,2025-03-26 12:16:59,Wednesday,Delhi,@ybl,Grocery,Nature's Basket
c3c852b3-cf30-4ebc-8b90-d39bdcedecf2,user_3,device_5,1189.49,2025-03-18 04:41:59,Tuesday,Bangalore,@paytm,Food,Swiggy
03537974-9f37-4cbc-a345-888a81a1e621,user_4,device_4,213.28,2025-03-28 13:41:59,Friday,Mumbai,@paytm,E-Commerce,Amazon
a5ff5030-0344-47b7-a6cc-244d46266010,user_17,device_9,1312.63,2025-04-10 19:44:59,Thursday,Bangalore,@okhdfcbank,Travel,Uber
d22cdb50-3541-4551-a3d7-c63c75027f60,user_10,device_10,1034.92,2025-03-13 17:15:59,Thursday,Mumbai,@okhdfcbank,Healthcare,PharmEasy
d1f6098c-45af-4780-976f-5ba0dd9b96a9,user_5,device_4,2428.16,2025-03-11 06:28:59,Tuesday,Bangalore,@upi,Grocery,Nature's Basket
6c76ae90-7fff-4768-8894-cfe1f36691e9,user_9,device_2,2788.53,2025-03-19 00:41:59,Wednesday,Delhi,@ybl,Travel,Ola
7f9a85d5-863a-46cb-8172-a0662a2f6256,user_16,device_4,536.01,2025-04-09 04:32:59,Wednesday,Mumbai,@upi,Food,Swiggy
b4ceacf8-390d-45ed-b088-ee756aef9e1a,user_7,device_2,1060.0,2025-04-09 09:22:59,Wednesday,Bangalore,@oksbi,Healthcare,1mg
8f680230-3113-4213-abb7-55b5fa404338,user_3,device_5,1100.38,2025-04-10 22:34:59,Thursday,Bangalore,@upi,Grocery,Nature's Basket
f03e2169-09d8-46bd-93f7-fee7851dc50d,user_14,device_2,1911.05,2025-03-29 20:16:59,Saturday,Mumbai,@ybl,Bills,Mahanagar Gas
6673e979-3d40-4059-a172-74173428f473,user_7,device_2,2218.91,2025-04-02 23:35:59,Wednesday,Delhi,@paytm,Food,Dominos
e70b3f82-8619-43c6-ad02-2102727b4dbf,user_5,device_4,1057.46,2025-03-17 10:13:59,Monday,Bangalore,@oksbi,Entertainment,BookMyShow
4741b124-bb04-4548-a96a-9691366edd58,user_20,device_9,107.75,2025-04-03 22:46:59,Thursday,Delhi,@upi,Healthcare,Apollo
72b02f4a-3cff-46bf-85ce-68852b61523e,user_20,device_9,2636.38,2025-04-01 01:54:59,Tuesday,Delhi,@oksbi,E-Commerce,Amazon
4532151b-5125-44ea-9bb9-a031a024d6e3,user_5,9fea7829-cb52-434a-b5d6-b75ea40ab2b3,13402.18,2025-04-12 04:51:59,Saturday,Kolkata,@oksbi,Bills,BESCOM
04177fa9-7b63-411f-9832-ca5d56dd8a9c,user_16,device_4,1638.99,2025-03-13 08:58:59,Thursday,Bangalore,@ybl,Grocery,JioMart
c9eaf2d4-c0c1-415a-b533-465589ce8be8,user_6,device_3,2535.64,2025-03-24 14:20:59,Monday,Bangalore,@upi,Healthcare,Apollo
51b0e865-08bc-48a0-b08a-297ce685043b,user_9,device_2,1991.07,2025-04-06 03:56:59,Sunday,Bangalore,@oksbi,Healthcare,1mg
9bfb88c4-15b5-4d6a-b2a5-f4bbb006d85a,user_15,device_4,719.96,2025-03-24 22:27:59,Monday,Mumbai,@oksbi,Entertainment,BookMyShow
d0305545-17d9-4978-8a7a-6dd0cc68853b,user_1,device_2,665.18,2025-03-23 19:30:59,Sunday,Mumbai,@okhdfcbank,E-Commerce,Flipkart
a22b501c-bfaf-4f74-8c91-a08494be8816,user_12,device_1,891.78,2025-03-21 20:10:59,Friday,Delhi,@okhdfcbank,Grocery,Nature's Basket
e94d0367-fc64-478f-8066-77d458b45381,user_2,device_1,1913.28,2025-03-24 03:56:59,Monday,Mumbai,@ybl,Healthcare,PharmEasy
1b54d555-20b1-4e02-ac18-d3b8eeb45a65,user_16,device_4,603.94,2025-03-18 08:03:59,Tuesday,Mumbai,@oksbi,Bills,Mahanagar Gas
47711f62-b926-48ff-bdd5-45e4615a7d95,user_4,device_4,2693.37,2025-04-06 06:04:59,Sunday,Delhi,@okhdfcbank,Food,Swiggy
bab10d89-dc5f-4215-b477-5df77720dcb6,user_5,device_4,1385.8,2025-03-20 03:31:59,Thursday,Delhi,@paytm,Food,Swiggy
ea75e5ed-a4ab-46fc-b88b-409e55d9b5fe,user_18,device_10,2238.62,2025-03-31 06:57:59,Monday,Bangalore,@okhdfcbank,Grocery,BigBasket
263fa4b4-e7a1-4e2b-9ea4-701d6fddd96a,user_6,device_3,141.1,2025-03-20 16:25:59,Thursday,Mumbai,@okhdfcbank,Bills,Mahanagar Gas
30a8705c-337a-4039-8681-085b55012bfe,user_2,device_1,2213.98,2025-04-08 23:23:59,Tuesday,Bangalore,@upi,Food,Zomato
117a6842-7ff0-4584-b44f-460682c3228e,user_20,device_9,601.61,2025-03-19 04:32:59,Wednesday,Bangalore,@oksbi,E-Commerce,Myntra
2f8931ee-8f5c-48a3-8a17-543f4c0300da,user_12,device_1,2524.71,2025-04-08 09:52:59,Tuesday,Mumbai,@okhdfcbank,Food,Swiggy
5715e45c-3c13-4850-9f35-b06707056e6e,user_4,device_4,638.41,2025-03-23 08:50:59,Sunday,Bangalore,@paytm,Food,Zomato
7de08dce-3257-480b-a443-d3a5090a4421,user_1,device_2,335.7,2025-03-18 21:32:59,Tuesday,Mumbai,@oksbi,E-Commerce,Myntra
14e1a814-c851-4022-8cfe-96a02aba96c3,user_7,device_2,254.67,2025-03-19 19:40:59,Wednesday,Delhi,@ybl,Healthcare,PharmEasy
9bc5132b-6dcb-49b0-a370-bca56c649bf9,user_19,device_1,891.12,2025-04-04 23:33:59,Friday,Delhi,@upi,Grocery,JioMart
901a84ff-6bf8-4e8a-80f6-0ee0a68a655d,user_15,device_4,1778.22,2025-03-30 08:18:59,Sunday,Mumbai,@ybl,Grocery,BigBasket
7c2284c2-ffd5-41f4-8c78-e0b2f546d31f,user_6,device_3,1660.05,2025-04-04 06:24:59,Friday,Mumbai,@upi,Food,Dominos
c358b963-b164-432a-a428-2552f0650fab,user_10,device_10,1699.67,2025-03-18 20:46:59,Tuesday,Bangalore,@okhdfcbank,E-Commerce,Flipkart
934ff5c3-31d8-4812-886a-054692d7e065,user_7,device_2,191.2,2025-04-07 12:09:59,Monday,Mumbai,@ybl,Grocery,BigBasket
010ec54a-3403-4000-bf7d-c92fe8b7ac31,user_16,device_4,1179.62,2025-03-29 07:14:59,Saturday,Bangalore,@ybl,E-Commerce,Flipkart
0b69744c-5f1e-4df0-bc08-0b7f3b5d85af,user_11,device_7,2621.05,2025-04-10 23:25:59,Thursday,Bangalore,@ybl,Healthcare,1mg
67cbbec7-963c-4ed0-b07a-01c604b87fb4,user_11,device_7,988.2,2025-03-27 11:40:59,Thursday,Delhi,@ybl,Healthcare,1mg
908fa16e-edd2-44fb-b07c-f7b06d96eb6e,user_15,device_4,1770.3,2025-03-28 05:26:59,Friday,Mumbai,@okhdfcbank,Entertainment,BookMyShow
c8de33b9-91b1-4c87-8014-262d676e94b1,user_8,device_9,1079.85,2025-03-20 16:32:59,Thursday,Mumbai,@okhdfcbank,Grocery,Nature's Basket
0d9cd670-1af1-4f25-bc60-048e3a46236d,user_8,device_9,1335.09,2025-04-02 10:26:59,Wednesday,Delhi,@oksbi,Entertainment,BookMyShow
8f47d5b0-98b0-4598-a440-b14889467492,user_6,device_3,2899.18,2025-03-11 12:39:59,Tuesday,Mumbai,@okhdfcbank,Bills,Airtel
13cb3de1-06d1-495e-b020-990c74d07f0f,user_19,2c9cb327-e7f3-4f9c-b14b-2ea0ab5cae93,16892.95,2025-04-11 15:51:59,Friday,Mumbai,@ybl,Entertainment,Netflix
8c0324be-c3f5-4606-bf94-42a25388244e,user_6,device_3,681.18,2025-04-05 19:32:59,Saturday,Bangalore,@upi,Travel,Uber
8cbad162-1b50-4e5d-b091-0ca0d7620bec,user_8,device_9,2199.99,2025-04-06 07:16:59,Sunday,Mumbai,@paytm,Entertainment,Netflix
4f4bfd5b-b32f-4af9-9585-6a828e8a3907,user_12,device_1,389.75,2025-03-24 07:26:59,Monday,Delhi,@ybl,Food,Swiggy
8a925d37-082b-4afc-a101-56bcbe6c14b7,user_16,device_4,2312.86,2025-04-07 16:43:59,Monday,Mumbai,@upi,Healthcare,Apollo
c2d838c5-204b-4bef-8829-2968e92546f2,user_5,device_4,1831.12,2025-03-25 02:29:59,Tuesday,Mumbai,@oksbi,Travel,Ola
74e4213f-5fbb-4297-8f23-bf6d7bf82bca,user_19,device_1,2326.75,2025-03-30 17:30:59,Sunday,Bangalore,@upi,Food,Zomato
fdd58d12-72f0-41ee-a0d4-bde34a7f7870,user_1,device_2,1972.17,2025-04-06 13:39:59,Sunday,Mumbai,@paytm,Bills,Mahanagar Gas
20c253a6-7e45-4077-b5f0-55f83be6e3a4,user_10,device_10,1996.73,2025-03-29 00:33:59,Saturday,Mumbai,@oksbi,Travel,Uber
26f693f0-e33a-494f-a089-d2fb76bb3096,user_16,device_4,574.27,2025-03-20 11:58:59,Thursday,Mumbai,@upi,Food,Swiggy
339dba6c-0a4b-441f-a8c5-28b58ac083c4,user_3,device_5,2002.02,2025-03-30 04:41:59,Sunday,Bangalore,@paytm,Grocery,Nature's Basket
cff9672d-16ce-4555-b087-2bd5ea19e09c,user_19,device_1,133.61,2025-03-21 07:26:59,Friday,Bangalore,@oksbi,Bills,BESCOM
65e14aab-f4b0-4ee2-9b99-f54efcdcd0bc,user_2,device_1,1850.54,2025-03-16 14:19:59,Sunday,Mumbai,@paytm,Grocery,JioMart
255a6c1d-c869-4314-b2dc-112742168111,user_16,device_4,423.85,2025-04-05 15:17:59,Saturday,Bangalore,@ybl,Healthcare,Apollo
8f1c3dec-08d9-477a-81e8-93c3294f8a57,user_3,device_5,847.73,2025-03-25 09:05:59,Tuesday,Mumbai,@okhdfcbank,E-Commerce,Amazon
86714965-b2a7-455b-8bd6-4028bf86f629,user_14,device_2,452.5,2025-03-26 14:28:59,Wednesday,Mumbai,@paytm,Food,Swiggy
41f0bc41-12e7-413e-9eb4-4893a2196027,user_20,device_9,1078.64,2025-04-02 04:17:59,Wednesday,Mumbai,@oksbi,Healthcare,Apollo
a042219c-25d1-486f-be62-bbd5884cfb50,user_10,device_10,1041.43,2025-03-22 03:13:59,Saturday,Delhi,@oksbi,Grocery,JioMart
4f3cea59-224c-4e37-8429-3a3d67de736f,user_2,device_1,608.18,2025-03-25 01:43:59,Tuesday,Mumbai,@upi,Bills,Mahanagar Gas
3d8925c0-7f52-4855-a9ee-6f7a69e0b1af,user_16,device_4,2098.08,2025-04-03 04:59:59,Thursday,Mumbai,@oksbi,Travel,Ola
f517f646-426f-4b52-8d4f-fa8ea187150d,user_15,device_4,211.03,2025-03-22 05:11:59,Saturday,Mumbai,@ybl,Food,Zomato
923f93af-00c3-44a1-a516-019a07f450c1,user_4,device_4,1079.54,2025-03-21 05:32:59,Friday,Bangalore,@paytm,Travel,IRCTC
5bd94b67-259f-48bf-bf75-019a706086aa,user_1,device_2,2526.87,2025-03-29 01:01:59,Saturday,Mumbai,@paytm,E-Commerce,Myntra
6c72eaa8-3bbf-4991-b4ba-6770c6e6b380,user_9,device_2,2577.31,2025-04-03 06:00:59,Thursday,Bangalore,@okhdfcbank,Grocery,Nature's Basket
2886f8b1-900e-4f43-a966-9ac496ec32bc,user_19,device_1,2265.92,2025-03-17 23:34:59,Monday,Mumbai,@ybl,Travel,Uber
43b3b60b-b562-4465-8ec0-90d47155ae3f,user_2,device_1,890.77,2025-03-28 22:50:59,Friday,Delhi,@ybl,Bills,BESCOM
5fcd4424-e2a7-43fd-bb8e-4905ae348dce,user_5,device_4,2391.75,2025-03-21 18:45:59,Friday,Mumbai,@okhdfcbank,Grocery,JioMart
b04fb981-b828-4c6f-a75c-742b90d031a0,user_1,device_2,1873.02,2025-03-18 06:13:59,Tuesday,Delhi,@paytm,Healthcare,Apollo
2aa19e17-c250-4491-9edd-be2f2fb0d31b,user_19,device_1,1670.23,2025-03-26 11:51:59,Wednesday,Bangalore,@ybl,Travel,IRCTC
e5902aae-5478-4fdf-a706-ca32289b8a81,user_11,device_7,2577.63,2025-03-26 22:17:59,Wednesday,Delhi,@oksbi,Grocery,JioMart
d0e9e06d-6f30-40af-ab6a-08fe76de1bd2,user_13,device_1,2906.4,2025-03-21 13:16:59,Friday,Delhi,@okhdfcbank,Grocery,JioMart
609921a4-529d-4370-832c-8e6b35215d0e,user_3,ceec7444-a41b-42f9-8688-3eb48da17041,15117.52,2025-04-11 08:51:59,Friday,Delhi,@ybl,E-Commerce,Myntra
3cb7a43a-61a6-4eb7-8c1b-ea1b577eb4a0,user_6,device_3,1304.64,2025-03-18 04:03:59,Tuesday,Bangalore,@oksbi,Bills,BESCOM
81eed39f-76a3-4dad-99c6-5449ad5ef4b9,user_18,e2cacbaa-f812-4676-9f42-781683e18c23,19232.29,2025-04-11 07:51:59,Friday,Delhi,@oksbi,Healthcare,Apollo
4b99fd44-017a-4b17-8e73-2bf565f7c7b4,user_7,device_2,2608.19,2025-03-17 05:26:59,Monday,Mumbai,@upi,Food,Dominos
8c6ff922-01a7-4ff7-bbcf-37ff1e864ffc,user_12,device_1,908.75,2025-03-17 17:11:59,Monday,Mumbai,@okhdfcbank,Entertainment,Netflix
9b5a6032-5cc8-40be-a68f-9dbb4d3dd081,user_11,device_7,752.79,2025-03-29 13:03:59,Saturday,Bangalore,@oksbi,Bills,Mahanagar Gas
06cc10b7-c01d-4608-921d-a40d13c6debc,user_15,device_4,109.68,2025-03-15 18:03:59,Saturday,Mumbai,@ybl,E-Commerce,Amazon
c8e5565e-250c-40f7-a1dd-6fac12a7e4e1,user_6,device_3,1994.0,2025-03-28 15:39:59,Friday,Mumbai,@okhdfcbank,Healthcare,1mg
6854d83b-2d29-4325-a268-ebe541e5fe7f,user_20,device_9,1559.75,2025-04-08 09:15:59,Tuesday,Bangalore,@okhdfcbank,E-Commerce,Amazon
db1d7fe3-6ca6-4995-9a9f-2242789dea1c,user_1,device_2,1750.99,2025-03-26 07:46:59,Wednesday,Delhi,@upi,Grocery,Nature's Basket
53a6a9c7-2ddb-42d6-9637-39d6d9329661,user_1,d3354489-c421-427a-9e14-79daf36e9841,18698.1,2025-04-11 15:51:59,Friday,Kolkata,@oksbi,Healthcare,PharmEasy
c988592a-624e-4329-b27b-900c33c69e00,user_8,device_9,1035.9,2025-04-02 01:54:59,Wednesday,Bangalore,@upi,E-Commerce,Flipkart
c5be6729-057b-4c0d-abce-10c90770904c,user_19,device_1,1386.59,2025-04-03 23:22:59,Thursday,Delhi,@okhdfcbank,Travel,Ola
d645f9a6-e6e6-44f6-b886-ab033b0363c3,user_4,device_4,810.1,2025-03-19 02:51:59,Wednesday,Mumbai,@upi,Entertainment,BookMyShow
25dbbff2-18de-4b59-b2f0-b33f80603b07,user_14,device_2,304.06,2025-03-28 19:55:59,Friday,Mumbai,@oksbi,Entertainment,BookMyShow
0cbe5d90-5c98-4cdb-9961-b535182f2e18,user_4,device_4,2172.82,2025-03-27 12:59:59,Thursday,Bangalore,@okhdfcbank,Healthcare,PharmEasy
c0c2a022-ddaf-4c6b-8062-330666c3cbea,user_10,device_10,1153.78,2025-03-19 12:11:59,Wednesday,Bangalore,@paytm,Entertainment,Hotstar
a38bf7e2-d774-4c6c-b232-da05e7fed0fb,user_14,device_2,2556.5,2025-03-17 10:03:59,Monday,Delhi,@upi,Entertainment,Netflix
6feded74-7b42-43c7-82ff-7ed3a575c786,user_6,device_3,511.66,2025-04-03 13:38:59,Thursday,Bangalore,@ybl,Grocery,JioMart
df848222-f693-45d6-8149-a86757fa3e00,user_11,device_7,2707.67,2025-03-26 21:03:59,Wednesday,Delhi,@oksbi,Healthcare,PharmEasy
bc7994c5-2312-4b1b-aa45-6d833c07f017,user_10,device_10,2128.73,2025-03-23 20:13:59,Sunday,Mumbai,@oksbi,Healthcare,Apollo
1625c9ff-4537-447a-b3ec-04cd5715723d,user_5,device_4,740.96,2025-03-30 10:28:59,Sunday,Mumbai,@paytm,E-Commerce,Myntra
aa1001aa-9be9-4927-8860-87ca55eb8861,user_10,device_10,1478.33,2025-03-27 07:33:59,Thursday,Bangalore,@ybl,Healthcare,1mg
67c81164-1754-4827-8d9e-40b04d7e1156,user_5,device_4,846.19,2025-04-04 03:57:59,Friday,Mumbai,@oksbi,E-Commerce,Myntra
2123bab4-8b02-4a26-8375-10dc27e71ca1,user_10,device_10,1156.07,2025-03-25 04:56:59,Tuesday,Delhi,@ybl,E-Commerce,Myntra
a397dbbc-d1b5-4d0d-b98e-6e238fcb76a4,user_13,607da0dd-db6d-4062-abb2-d589b53baa7d,12850.06,2025-04-11 19:51:59,Friday,Kolkata,@ybl,Travel,IRCTC
1d8f535d-1796-49f9-92eb-60dda8ba08f2,user_17,device_9,141.27,2025-03-12 02:30:59,Wednesday,Mumbai,@oksbi,Travel,Uber
9b6bc7cd-f313-4551-a070-d2a2ebbe9f4f,user_7,device_2,2356.24,2025-03-17 01:10:59,Monday,Mumbai,@okhdfcbank,E-Commerce,Amazon
7773725b-82ae-4d0c-8f94-b68e754af9b9,user_16,device_4,2535.93,2025-03-14 11:54:59,Friday,Bangalore,@paytm,Travel,IRCTC
b175ec86-a06e-40d4-aaae-e3c2ef551ea7,user_7,device_2,1916.57,2025-03-11 18:19:59,Tuesday,Delhi,@oksbi,Grocery,Nature's Basket
fc5dc58f-4ce2-424a-914a-3b9a95faf356,user_18,device_10,2914.27,2025-04-09 14:15:59,Wednesday,Bangalore,@paytm,Bills,Mahanagar Gas
a57d5371-008e-4432-bfbf-ed52bd05dea4,user_8,device_9,762.19,2025-03-19 14:40:59,Wednesday,Delhi,@upi,Grocery,Nature's Basket
419ef1ec-4ef0-464e-978f-f791a019597c,user_20,device_9,2255.02,2025-03-19 01:54:59,Wednesday,Mumbai,@paytm,Grocery,Nature's Basket
e50d2547-acfa-411c-b60a-b609a5471383,user_17,device_9,807.43,2025-03-17 10:21:59,Monday,Delhi,@upi,Grocery,BigBasket
8815d67a-b098-44dc-9e18-d616f0d102e4,user_18,device_10,669.63,2025-04-07 14:46:59,Monday,Mumbai,@paytm,Entertainment,Netflix
e2de1c9d-596c-472e-8893-0be8e9ea1b73,user_4,device_4,1512.97,2025-03-24 04:14:59,Monday,Delhi,@okhdfcbank,Bills,Mahanagar Gas
fc62cef7-6177-4bfe-ab8a-38af2a6f3d2e,user_4,device_4,1807.92,2025-03-21 09:03:59,Friday,Bangalore,@upi,Healthcare,Apollo
6ece25e2-cb12-45ad-b8d0-5fd1a9648427,user_1,device_2,1528.55,2025-04-05 18:19:59,Saturday,Bangalore,@ybl,Grocery,JioMart
2df6930e-92a5-4386-97c1-af5c56f0ee16,user_10,device_10,822.16,2025-04-02 07:16:59,Wednesday,Mumbai,@okhdfcbank,Healthcare,Apollo
172948e6-8e56-4dfd-a57d-073b879c0039,user_15,device_4,1025.7,2025-03-25 13:20:59,Tuesday,Mumbai,@paytm,Food,Zomato
21b1b3e6-af95-45b6-8299-9adfadb11cee,user_3,device_5,374.25,2025-03-14 14:30:59,Friday,Bangalore,@ybl,Entertainment,Hotstar
fc258d7a-697d-45c3-9665-567538fbd58d,user_18,device_10,2312.27,2025-04-04 19:19:59,Friday,Delhi,@paytm,Entertainment,Netflix
4562f654-dc4d-42ce-a145-3f88fd1e0ee0,user_17,device_9,2789.9,2025-04-04 10:08:59,Friday,Bangalore,@ybl,Travel,Uber
39bd7787-3fd0-47e8-9201-8cbaf7e31681,user_6,device_3,1869.36,2025-04-05 18:18:59,Saturday,Delhi,@upi,E-Commerce,Flipkart
272df9c3-e41f-4700-b7fc-67f219869c7b,user_20,d17402c7-d1a7-4324-9da4-207ff8cbeade,17843.56,2025-04-11 15:51:59,Friday,Bangalore,@ybl,Entertainment,Hotstar
3287b28c-28c9-4f6a-8567-80da5c6b40fb,user_11,device_7,1404.15,2025-03-28 10:26:59,Friday,Bangalore,@ybl,Healthcare,Apollo
ae131b5d-039a-4fc3-b754-1ea13d2f3d49,user_1,device_2,1125.47,2025-03-17 00:22:59,Monday,Delhi,@oksbi,Entertainment,Hotstar
51315ed1-227f-4226-ad8b-ed0259a67af2,user_1,device_2,2019.96,2025-04-02 18:58:59,Wednesday,Delhi,@upi,Entertainment,BookMyShow
f8aa77a8-d707-4b32-9630-42eae0fd2a7b,user_11,device_7,1723.92,2025-04-04 22:12:59,Friday,Mumbai,@okhdfcbank,Travel,Ola
05d79547-7970-4236-a4ba-500d666ed494,user_9,device_2,1043.9,2025-03-26 05:14:59,Wednesday,Delhi,@upi,Food,Zomato
08be4576-4063-4f79-8089-99d11bcc3e00,user_2,device_1,824.55,2025-03-22 10:27:59,Saturday,Mumbai,@oksbi,Entertainment,BookMyShow
2664250d-46d7-4b34-a17a-f6d53cbd1c8e,user_2,device_1,1171.4,2025-03-12 19:44:59,Wednesday,Mumbai,@okhdfcbank,Healthcare,Apollo
45c98c0f-e25b-4da1-8a6e-7a36cc77d6cb,user_3,device_5,2634.46,2025-03-23 19:15:59,Sunday,Mumbai,@upi,Grocery,Nature's Basket
5ae0d692-08ea-4ce5-8f2d-1672de27da15,user_3,device_5,1685.1,2025-03-20 20:16:59,Thursday,Mumbai,@okhdfcbank,Travel,Uber
0e33181f-088b-47b9-8fd3-3c3587c4cc19,user_10,device_10,2625.1,2025-03-19 06:04:59,Wednesday,Delhi,@paytm,Healthcare,1mg
bc5566cb-d7ae-43ff-a704-0b83952accdd,user_12,device_1,634.01,2025-03-27 21:22:59,Thursday,Bangalore,@upi,Entertainment,Hotstar
e6b51ab9-bdba-4b98-8f1a-78efe3507758,user_7,device_2,1850.49,2025-03-13 04:43:59,Thursday,Mumbai,@ybl,Healthcare,PharmEasy
25e595c0-db7e-445f-bfeb-90fb74b1634d,user_14,device_2,2511.86,2025-04-09 12:28:59,Wednesday,Mumbai,@paytm,Travel,Ola
af358b0a-4d84-4f97-bbaf-91a169ed1adc,user_14,device_2,1526.83,2025-03-23 18:11:59,Sunday,Mumbai,@okhdfcbank,Food,Dominos
69c69aa1-fd2a-4541-902f-e191f81ed498,user_3,device_5,1642.11,2025-03-16 11:57:59,Sunday,Bangalore,@paytm,Bills,Airtel
b5753196-35e9-4d85-99a3-7e64bc9f4a08,user_19,device_1,2280.53,2025-03-17 07:24:59,Monday,Bangalore,@upi,Travel,IRCTC
46ab336e-1696-4127-a35f-62a2894b0d7d,user_15,device_4,311.77,2025-03-21 10:30:59,Friday,Delhi,@ybl,Travel,IRCTC
66e78da0-c7cf-45f3-8461-2d061e15d4f4,user_14,device_2,118.43,2025-03-15 16:50:59,Saturday,Bangalore,@ybl,Food,Swiggy
7e3a3c5d-f867-48a7-9790-6352b862ab3b,user_11,device_7,1794.69,2025-03-17 18:17:59,Monday,Mumbai,@upi,Travel,Uber
b5424c2c-5568-4343-8cf5-bd3227161c55,user_7,device_2,542.55,2025-03-18 00:38:59,Tuesday,Mumbai,@okhdfcbank,Entertainment,BookMyShow
c1b80ecf-4f6d-41a0-a39f-1b1a057ce10e,user_4,device_4,2360.44,2025-03-24 17:47:59,Monday,Bangalore,@paytm,Food,Dominos
bc45eeae-999d-438d-970c-913cb28532a8,user_11,device_7,978.5,2025-03-28 20:37:59,Friday,Delhi,@upi,E-Commerce,Myntra
eb7534b4-b596-4f8f-8237-a04ef6e9dedf,user_7,device_2,2645.15,2025-03-11 14:44:59,Tuesday,Delhi,@upi,Entertainment,Hotstar
a8bb464b-a192-4dd9-a56a-cc8e8b892447,user_13,device_1,1203.21,2025-03-27 14:26:59,Thursday,Bangalore,@upi,Food,Swiggy
2f78bdd3-4407-4380-bb1e-4109871bf7b8,user_13,device_1,1569.44,2025-03-23 05:18:59,Sunday,Delhi,@upi,Bills,Airtel
b9e3cd04-2e1e-4247-ab11-d5eb04fe5458,user_7,device_2,1139.33,2025-03-31 15:39:59,Monday,Bangalore,@okhdfcbank,Food,Swiggy
608ce239-9418-48a7-a3db-59278e0a1e56,user_3,device_5,840.33,2025-04-07 14:50:59,Monday,Mumbai,@oksbi,Entertainment,BookMyShow
271a3100-7da7-4bcd-9a18-fdc43a90c111,user_14,device_2,2842.62,2025-03-16 02:24:59,Sunday,Mumbai,@ybl,Travel,Uber
e704d31a-6b8f-4168-84cc-1446894bc918,user_10,device_10,2640.23,2025-04-10 20:05:59,Thursday,Delhi,@oksbi,E-Commerce,Myntra
45048ad8-2751-42fb-820d-f1d8d281de4f,user_11,device_7,1737.28,2025-04-06 12:42:59,Sunday,Delhi,@upi,Food,Zomato
4f231198-89be-4a4f-b8fb-339705487e7d,user_16,device_4,2426.9,2025-03-14 05:09:59,Friday,Delhi,@okhdfcbank,Entertainment,Netflix
f28d9dd8-ede2-43c9-879e-cbec5d65a1c1,user_20,device_9,606.45,2025-03-26 00:04:59,Wednesday,Mumbai,@upi,Travel,Uber
c45783db-f5ab-48a0-9d1b-48f0a26bffdc,user_6,device_3,1542.91,2025-04-01 16:11:59,Tuesday,Delhi,@paytm,Grocery,BigBasket
3ad1c977-5c42-49b4-be3c-5ddd6fd4dde8,user_9,device_2,1061.59,2025-03-13 13:49:59,Thursday,Delhi,@paytm,Bills,BESCOM
9dc051e8-88c3-4d35-b1aa-198be47d8144,user_5,device_4,2311.26,2025-03-18 12:41:59,Tuesday,Bangalore,@oksbi,Travel,Uber
bd11a42e-7b28-4640-be89-6f7b3a01e4cc,user_1,device_2,2965.76,2025-04-07 13:22:59,Monday,Delhi,@oksbi,Grocery,BigBasket
b8f8bf4c-7f20-41e4-8094-8697b6df5f2b,user_18,e60c2801-0a03-4db2-a9a0-cffca5380991,9843.15,2025-04-11 15:51:59,Friday,Chennai,@paytm,Travel,Uber
6c2f4048-d6ad-4640-9ef7-aac392cb0eb1,user_4,3e6be6b3-8c8c-417b-904f-3c7dc3c5ecda,17081.71,2025-04-11 11:51:59,Friday,Mumbai,@okhdfcbank,Travel,Ola
959ad5d9-8cda-4683-bf26-efdc278aa6c9,user_4,device_4,405.16,2025-04-03 20:40:59,Thursday,Mumbai,@okhdfcbank,Healthcare,Apollo
268e219c-1d9b-480b-9de7-8cfc5e41ad70,user_10,device_10,1607.76,2025-03-23 20:03:59,Sunday,Mumbai,@okhdfcbank,Grocery,Nature's Basket
90461a99-bb32-4a2b-83d0-2fde31add10c,user_11,device_7,1780.17,2025-03-13 03:04:59,Thursday,Bangalore,@upi,Travel,Ola
c8272a6e-660f-4c41-b44d-12322c47e304,user_13,device_1,141.53,2025-03-22 02:58:59,Saturday,Delhi,@upi,Healthcare,1mg
692de029-4899-4f70-8cd0-586ff5e2f440,user_6,device_3,1494.25,2025-03-14 17:39:59,Friday,Delhi,@okhdfcbank,Travel,Ola
f62b5fab-470d-458f-b06b-a05cbf8f34cf,user_19,device_1,1901.81,2025-03-24 14:44:59,Monday,Delhi,@oksbi,Travel,Ola
54fc683f-0931-46eb-a012-12c8881d0137,user_17,device_9,1088.85,2025-03-14 13:02:59,Friday,Delhi,@ybl,Grocery,JioMart
c77f083e-b81f-440b-9292-26a0d5f7f0e8,user_4,device_4,283.04,2025-03-30 15:10:59,Sunday,Bangalore,@ybl,Healthcare,Apollo
66ba20b6-a764-4123-97b6-40f782b9e7a0,user_18,device_10,2507.23,2025-04-07 11:06:59,Monday,Delhi,@oksbi,E-Commerce,Amazon
0bd11e3e-77c5-4918-a4e6-1c1cbbf30f24,user_12,device_1,2954.5,2025-04-08 12:40:59,Tuesday,Mumbai,@okhdfcbank,Grocery,JioMart
68045f9a-e781-4920-8db6-18a8a03d854a,user_17,device_9,2350.14,2025-04-04 05:04:59,Friday,Bangalore,@upi,E-Commerce,Amazon
